Global frequency set at 1000000000 ticks per second
gem5 Simulator System.  http://gem5.org
gem5 is copyrighted software; use the --copyright option for details.

gem5 version 20.1.0.4
gem5 compiled Mar 17 2021 18:58:12
gem5 started Mar 17 2021 19:09:23
gem5 executing on ppetrica-laptop, pid 39228
command line: ./build/X86_MI/gem5.opt --debug-flags=ProtocolTrace configs/learning_gem5/part3/ruby_test.py

            121   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            121   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            121   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            121   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            121   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            121   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            121   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            121   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            121   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            121   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            121   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            121   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            121   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            121   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            121   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            121   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            121   0        Seq               Begin       >       [0x24e8, line 0x24c0] ST
            122   0    L1Cache               Store      I>IM_S   [0x24c0, line 0x24c0] 
            122   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            122   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            122   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            122   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            122   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            122   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            122   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            122   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            122   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            122   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            122   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            122   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            122   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            122   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            122   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            122   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            122   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            122   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            122   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            122   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            122   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            122   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            122   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            122   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            122   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            122   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            122   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            122   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            122   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            122   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            122   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            122   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            123   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            123   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            123   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            123   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            123   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            123   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            123   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            123   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            123   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            123   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            123   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            123   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            123   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            123   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            123   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            123   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            123   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            123   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            123   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            123   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            123   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            123   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            123   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            123   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            123   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            123   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            123   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            123   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            123   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            123   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            123   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            123   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            124   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            124   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            124   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            124   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            124   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            124   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            124   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            124   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            124   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            124   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            124   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            124   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            124   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            124   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            124   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            124   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            124   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            124   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            124   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            124   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            124   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            124   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            124   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            124   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            124   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            124   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            124   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            124   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            124   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            124   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            124   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            124   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            124   0        Seq                Done       >       [0x58ec, line 0x58c0] 0 cycles
            124   0    L1Cache             DataDir   IM_S>M      [0x58c0, line 0x58c0] 
            125   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            125   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            125   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            125   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            125   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            125   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            125   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            125   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            125   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            125   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            125   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            125   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            125   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            125   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            125   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            125   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            125   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            125   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            125   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            125   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            125   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            125   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            125   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            125   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            125   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            125   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            125   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            125   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            125   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            125   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            125   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            125   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            126   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            126   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            126   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            126   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            126   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            126   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            126   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            126   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            126   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            126   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            126   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            126   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            126   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            126   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            126   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            126   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            126   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            126   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            126   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            126   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            126   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            126   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            126   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            126   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            126   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            126   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            126   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            126   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            126   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            126   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            126   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            126   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            127   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            127   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            127   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            127   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            127   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            127   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            127   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            127   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            127   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            127   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            127   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            127   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            127   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            127   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            127   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            127   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            127   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            127   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            127   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            127   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            127   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            127   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            127   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            127   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            127   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            127   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            127   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            127   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            127   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            127   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            127   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            127   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            128   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            128   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            128   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            128   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            128   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            128   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            128   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            128   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            128   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            128   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            128   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            128   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            128   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            128   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            128   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            128   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            128   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            128   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            128   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            128   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            128   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            128   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            128   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            128   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            128   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            128   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            128   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            128   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            128   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            128   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            128   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            128   0  Directory                GetM    M_m>M_m    [0x400, line 0x400] 
            129   0  Directory             MemData    M_m>M      [0x400, line 0x400] 
            129   0  Directory                GetM      M>M      [0x400, line 0x400] 
            129   0  Directory                GetM      I>M_m    [0x7c0, line 0x7c0] 
            129   0  Directory                GetM      I>M_m    [0xac0, line 0xac0] 
            129   0  Directory                GetM      I>M_m    [0x24c0, line 0x24c0] 
            131   0        Seq               Begin       >       [0x29ec, line 0x29c0] ST
            132   0    L1Cache               Store      I>IM_S   [0x29c0, line 0x29c0] 
            134   0        Seq                Done       >       [0x424, line 0x400] 0 cycles
            134   0    L1Cache             DataDir   IM_S>M      [0x400, line 0x400] 
            137   0  Directory                GetM      I>M_m    [0x29c0, line 0x29c0] 
            138   0    L1Cache             FwdGetM      M>I      [0x400, line 0x400] 
            139   0  Directory             MemData    M_m>M      [0x2dc0, line 0x2dc0] 
            141   0        Seq               Begin       >       [0x10ec, line 0x10c0] ST
            142   0    L1Cache               Store      I>IM_S   [0x10c0, line 0x10c0] 
            143   1        Seq                Done       >       [0x428, line 0x400] 0 cycles
            143   1    L1Cache           DataOwner   IM_S>M      [0x400, line 0x400] 
            144   0        Seq                Done       >       [0x2dec, line 0x2dc0] 0 cycles
            144   0    L1Cache             DataDir   IM_S>M      [0x2dc0, line 0x2dc0] 
            147   0  Directory                GetM      I>M_m    [0x10c0, line 0x10c0] 
            151   0        Seq               Begin       >       [0x400, line 0x400] ST
            152   0    L1Cache               Store      I>IM_S   [0x400, line 0x400] 
            157   0  Directory                GetM      M>M      [0x400, line 0x400] 
            161   0        Seq               Begin       >       [0x19ec, line 0x19c0] ST
            162   0    L1Cache               Store      I>IM_S   [0x19c0, line 0x19c0] 
            162   1    L1Cache             FwdGetM      M>I      [0x400, line 0x400] 
            167   0        Seq                Done       >       [0x400, line 0x400] 0 cycles
            167   0    L1Cache           DataOwner   IM_S>M      [0x400, line 0x400] 
            167   0  Directory                GetM      I>M_m    [0x19c0, line 0x19c0] 
            171   1        Seq               Begin       >       [0x46ed, line 0x46c0] ST
            172   1        Seq                Done       >       [0x46ed, line 0x46c0] 0 cycles
            172   1    L1Cache               Store      M>M      [0x46c0, line 0x46c0] 
            181   0  Directory             MemData    M_m>M      [0x7c0, line 0x7c0] 
            181   0        Seq               Begin       >       [0x62ec, line 0x62c0] ST
            182   0    L1Cache               Store      I>IM_S   [0x62c0, line 0x62c0] 
            182   0  Directory             MemData    M_m>M      [0xac0, line 0xac0] 
            183   0  Directory             MemData    M_m>M      [0x24c0, line 0x24c0] 
            186   0        Seq                Done       >       [0x7e8, line 0x7c0] 0 cycles
            186   0    L1Cache             DataDir   IM_S>M      [0x7c0, line 0x7c0] 
            187   1        Seq                Done       >       [0xae8, line 0xac0] 0 cycles
            187   1    L1Cache             DataDir   IM_S>M      [0xac0, line 0xac0] 
            187   0  Directory                GetM      I>M_m    [0x62c0, line 0x62c0] 
            189   0  Directory             MemData    M_m>M      [0x29c0, line 0x29c0] 
            190   0        Seq                Done       >       [0x24e8, line 0x24c0] 0 cycles
            190   0    L1Cache             DataDir   IM_S>M      [0x24c0, line 0x24c0] 
            191   1        Seq               Begin       >       [0x8e8, line 0x8c0] ST
            192   1    L1Cache               Store      I>IM_S   [0x8c0, line 0x8c0] 
            195   0        Seq                Done       >       [0x29ec, line 0x29c0] 0 cycles
            195   0    L1Cache             DataDir   IM_S>M      [0x29c0, line 0x29c0] 
            197   0  Directory                GetM      I>M_m    [0x8c0, line 0x8c0] 
            199   0  Directory             MemData    M_m>M      [0x10c0, line 0x10c0] 
            201   1        Seq               Begin       >       [0x429, line 0x400] ST
            202   1    L1Cache               Store      I>IM_S   [0x400, line 0x400] 
            204   0        Seq                Done       >       [0x10ec, line 0x10c0] 0 cycles
            204   0    L1Cache             DataDir   IM_S>M      [0x10c0, line 0x10c0] 
            207   0  Directory                GetM      M>M      [0x400, line 0x400] 
            211   0        Seq               Begin       >       [0x53ec, line 0x53c0] ST
            212   0    L1Cache             FwdGetM      M>I      [0x400, line 0x400] 
            212   0    L1Cache               Store      I>IM_S   [0x53c0, line 0x53c0] 
            217   1        Seq                Done       >       [0x429, line 0x400] 0 cycles
            217   1    L1Cache           DataOwner   IM_S>M      [0x400, line 0x400] 
            217   0  Directory                GetM      I>M_m    [0x53c0, line 0x53c0] 
            219   0  Directory             MemData    M_m>M      [0x19c0, line 0x19c0] 
            221   0        Seq               Begin       >       [0x29ed, line 0x29c0] ST
            222   0        Seq                Done       >       [0x29ed, line 0x29c0] 0 cycles
            222   0    L1Cache               Store      M>M      [0x29c0, line 0x29c0] 
            224   0        Seq                Done       >       [0x19ec, line 0x19c0] 0 cycles
            224   0    L1Cache             DataDir   IM_S>M      [0x19c0, line 0x19c0] 
            231   1        Seq               Begin       >       [0x42c, line 0x400] ST
            232   1        Seq                Done       >       [0x42c, line 0x400] 0 cycles
            232   1    L1Cache               Store      M>M      [0x400, line 0x400] 
            239   0  Directory             MemData    M_m>M      [0x62c0, line 0x62c0] 
            241   0        Seq               Begin       >       [0x57ec, line 0x57c0] ST
            242   0    L1Cache               Store      I>IM_S   [0x57c0, line 0x57c0] 
            244   0        Seq                Done       >       [0x62ec, line 0x62c0] 0 cycles
            244   0    L1Cache             DataDir   IM_S>M      [0x62c0, line 0x62c0] 
            247   0  Directory                GetM      I>M_m    [0x57c0, line 0x57c0] 
            249   0  Directory             MemData    M_m>M      [0x8c0, line 0x8c0] 
            251   0        Seq               Begin       >       [0x414, line 0x400] ST
            252   0    L1Cache               Store      I>IM_S   [0x400, line 0x400] 
            254   1        Seq                Done       >       [0x8e8, line 0x8c0] 0 cycles
            254   1    L1Cache             DataDir   IM_S>M      [0x8c0, line 0x8c0] 
            257   0  Directory                GetM      M>M      [0x400, line 0x400] 
            261   0        Seq               Begin       >       [0x34ec, line 0x34c0] ST
            262   0    L1Cache               Store      I>IM_S   [0x34c0, line 0x34c0] 
            262   1    L1Cache             FwdGetM      M>I      [0x400, line 0x400] 
            267   0        Seq                Done       >       [0x414, line 0x400] 0 cycles
            267   0    L1Cache           DataOwner   IM_S>M      [0x400, line 0x400] 
            267   0  Directory                GetM      I>M_m    [0x34c0, line 0x34c0] 
            269   0  Directory             MemData    M_m>M      [0x53c0, line 0x53c0] 
            271   0        Seq               Begin       >       [0x4bec, line 0x4bc0] ST
            272   0    L1Cache               Store      I>IM_S   [0x4bc0, line 0x4bc0] 
            274   0        Seq                Done       >       [0x53ec, line 0x53c0] 0 cycles
            274   0    L1Cache             DataDir   IM_S>M      [0x53c0, line 0x53c0] 
            277   0  Directory                GetM      I>M_m    [0x4bc0, line 0x4bc0] 
            281   0        Seq               Begin       >       [0x44e8, line 0x44c0] ST
            282   0    L1Cache               Store      I>IM_S   [0x44c0, line 0x44c0] 
            287   0  Directory                GetM      I>M_m    [0x44c0, line 0x44c0] 
            291   0        Seq               Begin       >       [0x7ec, line 0x7c0] ST
            292   0        Seq                Done       >       [0x7ec, line 0x7c0] 0 cycles
            292   0    L1Cache               Store      M>M      [0x7c0, line 0x7c0] 
            299   0  Directory             MemData    M_m>M      [0x57c0, line 0x57c0] 
            301   1        Seq               Begin       >       [0x48e8, line 0x48c0] ST
            302   1    L1Cache               Store      I>IM_S   [0x48c0, line 0x48c0] 
            304   0        Seq                Done       >       [0x57ec, line 0x57c0] 0 cycles
            304   0    L1Cache             DataDir   IM_S>M      [0x57c0, line 0x57c0] 
            307   0  Directory                GetM      I>M_m    [0x48c0, line 0x48c0] 
            311   1        Seq               Begin       >       [0x3f4, line 0x3c0] ST
            312   1    L1Cache               Store      I>IM_S   [0x3c0, line 0x3c0] 
            317   0  Directory                GetM      I>M_m    [0x3c0, line 0x3c0] 
            319   0  Directory             MemData    M_m>M      [0x34c0, line 0x34c0] 
            321   0        Seq               Begin       >       [0x31e8, line 0x31c0] ST
            322   0    L1Cache               Store      I>IM_S   [0x31c0, line 0x31c0] 
            324   0        Seq                Done       >       [0x34ec, line 0x34c0] 0 cycles
            324   0    L1Cache             DataDir   IM_S>M      [0x34c0, line 0x34c0] 
            327   0  Directory                GetM      I>M_m    [0x31c0, line 0x31c0] 
            329   0  Directory             MemData    M_m>M      [0x4bc0, line 0x4bc0] 
            331   1        Seq               Begin       >       [0x15ec, line 0x15c0] ST
            332   1    L1Cache               Store      I>IM_S   [0x15c0, line 0x15c0] 
            334   0        Seq                Done       >       [0x4bec, line 0x4bc0] 0 cycles
            334   0    L1Cache             DataDir   IM_S>M      [0x4bc0, line 0x4bc0] 
            337   0  Directory                GetM      I>M_m    [0x15c0, line 0x15c0] 
            339   0  Directory             MemData    M_m>M      [0x44c0, line 0x44c0] 
            341   0        Seq               Begin       >       [0x42a, line 0x400] ST
            342   0        Seq                Done       >       [0x42a, line 0x400] 0 cycles
            342   0    L1Cache               Store      M>M      [0x400, line 0x400] 
            344   0        Seq                Done       >       [0x44e8, line 0x44c0] 0 cycles
            344   0    L1Cache             DataDir   IM_S>M      [0x44c0, line 0x44c0] 
            351   1        Seq               Begin       >       [0x57ed, line 0x57c0] ST
            352   1    L1Cache               Store      I>IM_S   [0x57c0, line 0x57c0] 
            357   0  Directory                GetM      M>M      [0x57c0, line 0x57c0] 
            359   0  Directory             MemData    M_m>M      [0x48c0, line 0x48c0] 
            361   0        Seq               Begin       >       [0x40ec, line 0x40c0] ST
            362   0    L1Cache             FwdGetM      M>I      [0x57c0, line 0x57c0] 
            362   0    L1Cache               Store      I>IM_S   [0x40c0, line 0x40c0] 
            364   1        Seq                Done       >       [0x48e8, line 0x48c0] 0 cycles
            364   1    L1Cache             DataDir   IM_S>M      [0x48c0, line 0x48c0] 
            367   0  Directory                GetM      I>M_m    [0x40c0, line 0x40c0] 
            368   1        Seq                Done       >       [0x57ed, line 0x57c0] 0 cycles
            368   1    L1Cache           DataOwner   IM_S>M      [0x57c0, line 0x57c0] 
            369   0  Directory             MemData    M_m>M      [0x3c0, line 0x3c0] 
            371   0        Seq               Begin       >       [0x1ee8, line 0x1ec0] ST
            372   0    L1Cache               Store      I>IM_S   [0x1ec0, line 0x1ec0] 
            374   1        Seq                Done       >       [0x3f4, line 0x3c0] 0 cycles
            374   1    L1Cache             DataDir   IM_S>M      [0x3c0, line 0x3c0] 
            377   0  Directory                GetM      I>M_m    [0x1ec0, line 0x1ec0] 
            379   0  Directory             MemData    M_m>M      [0x31c0, line 0x31c0] 
            381   1        Seq               Begin       >       [0x4aec, line 0x4ac0] ST
            382   1    L1Cache               Store      I>IM_S   [0x4ac0, line 0x4ac0] 
            384   0        Seq                Done       >       [0x31e8, line 0x31c0] 0 cycles
            384   0    L1Cache             DataDir   IM_S>M      [0x31c0, line 0x31c0] 
            387   0  Directory                GetM      I>M_m    [0x4ac0, line 0x4ac0] 
            389   0  Directory             MemData    M_m>M      [0x15c0, line 0x15c0] 
            391   1        Seq               Begin       >       [0x59e8, line 0x59c0] ST
